Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Echinochloa	Echinochloa colona	NA	NA	NA	seed	NA	0.089	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Brachiaria	NA	NA	NA	NA	seed	NA	0.278	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Panicum	NA	NA	NA	NA	seed	NA	0.003	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Cyperus	Cyperus iria	NA	NA	NA	seed	NA	0.303	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Cyperus	NA	NA	NA	NA	seed	NA	0.002	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Eleocharis	NA	NA	NA	NA	seed	spikerushes	0.006	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Rhynchospora	NA	NA	NA	NA	seed	NA	0.121	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Scleria	NA	NA	NA	NA	seed	NA	0.03	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	Liliopsida	Commelinales	NA	Pontederiaceae	Heteranthera	Heteranthera limosa	NA	NA	NA	seed	NA	0.086	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	NA	Ranunculales	NA	Ranunculaceae	Ranunculus	NA	NA	NA	NA	seed	buttercups	0.011	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	0.005	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.017	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Fulvous Whistling-Duck	Dendrocygna bicolor	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	NA	NA	3	1992	5	1993	NA	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.002	Wt_or_Vol	15	35	NA	stomach contents	Data collected from male and female individuals	AMO	"Hohman, W.L., Stark, T.M. & Moore, J.L. (1996) Food availability and feeding preferences of breeding fulvous whistling-ducks in Louisiana ricefields. Wilson Bulletin, 108, 137–150."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Fabales	NA	Fabaceae	NA	NA	NA	NA	NA	NA	NA	0.057	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Gentianales	NA	Gentianaceae	NA	NA	NA	NA	NA	NA	NA	0.013	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Caryophyllales	NA	Polygonaceae	NA	NA	NA	NA	NA	NA	NA	0.018	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	NA	NA	NA	NA	NA	NA	NA	0.001	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	NA	NA	NA	NA	NA	seed	NA	0.141	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	NA	NA	NA	NA	NA	seed	NA	0.684	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Salviniales	NA	Marsileaceae	NA	NA	NA	NA	NA	NA	NA	0.014	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.056	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Metazoa	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arthropods	0.001	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA	NA	NA	NA	NA	NA	true insects	0.012	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	wetland	NA	1958	NA	1963	multiple	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.003	Wt_or_Vol	11	279	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Fabales	NA	Fabaceae	NA	NA	NA	NA	NA	NA	NA	0.02	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Gentianales	NA	Gentianaceae	NA	NA	NA	NA	NA	NA	NA	0.159	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	NA	NA	NA	NA	NA	NA	NA	0.069	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	NA	NA	NA	NA	NA	seed	NA	0.509	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	NA	NA	NA	NA	NA	seed	NA	0.186	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	Salviniales	NA	Marsileaceae	NA	NA	NA	NA	NA	NA	NA	0.001	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Metazoa	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arthropods	0.016	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA	NA	NA	NA	NA	NA	true insects	0.002	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
Plumed Whistling-Duck	Dendrocygna eytoni	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	North Queensland	NA	inland	NA	1958	NA	1963	multiple	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.002	Wt_or_Vol	10	72	NA	stomach contents	NA	AMO	"Lavery, H.J. (1971) Studies of waterfowl (Anatidae) in north Queensland. 6. Feeding methods and foods. Queensland Journal of Agricultural and Animal Sciences, 28, 255–273."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Scirpus	NA	NA	NA	NA	seed	NA	0.0033	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	Fabales	NA	Fabaceae	Dichrostachys	Dichrostachys cinerea	NA	NA	NA	seed	NA	0.007	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Nymphaeaceae	Nymphaea	NA	NA	NA	NA	seed	NA	0.6047	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Nymphaeaceae	Nymphaea	NA	NA	NA	NA	rhizome	NA	0.0063	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	Caryophyllales	NA	Polygonaceae	Persicaria	Persicaria lapathifolia	NA	NA	NA	seed	NA	0.3132	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	Ceratophyllales	NA	Ceratophyllaceae	Ceratophyllum	Ceratophyllum demersum	NA	NA	NA	seed	NA	0.0394	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	Stuckenia	Stuckenia pectinata	NA	NA	NA	seed	NA	0.007	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	0.007	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	stem	NA	0.008	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
White-faced Whistling-Duck	Dendrocygna viduata	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Africa	"Yengweni Pan, KwaZulu-Natal"	NA	6	1995	10	1995	NA	Metazoa	Arthropoda	Insecta	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	flies	0.001	Wt_or_Vol	12	55	NA	stomach contents	Data collected from male and female individuals	AMO	"Petrie, S.A. (2000) Winter and spring foods of white-faced whistling ducks in northern KwaZulu-Natal, South Africa. South African Journal of Wildlife Research, 30, 96–101."
